"Program","Year","Period","Geo.Level","State","Commodity","straw","mkt","measure","col1","col2","Type","Name","Chemical.Code","Value"
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FUNGICIDE","PENTHIOPYRAD","90112",0.303
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE",NA,NA,NA,0.073
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE",NA,NA,NA,2.381
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FUNGICIDE","PROPICONAZOLE","122101",0.112
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FUNGICIDE","PYRACLOSTROBIN","99100",0.169
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FUNGICIDE","PYRIMETHANIL","288201",0.51
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FUNGICIDE","QUINOLINE","55459",0.097
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FUNGICIDE","SULFUR","77501",3.656
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FUNGICIDE","TETRACONAZOLE","120603",0.039
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE",NA,NA,NA,0.669
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FUNGICIDE","THIRAM","79801",2.219
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FUNGICIDE","TRIFLOXYSTROBIN","129112",0.113
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FUNGICIDE","TRIFLUMIZOLE","128879",0.23
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE",NA,NA,NA,0.024
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","HERBICIDE","FLUMIOXAZIN","129034",0.089
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","HERBICIDE","OXYFLUORFEN","111601",0.313
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","HERBICIDE","PENDIMETHALIN","108501",1.202
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","ABAMECTIN","122804",0.019
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","ACEQUINOCYL","6329",0.297
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","ACETAMIPRID","99050",0.126
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","AZADIRACHTIN","121701",0.034
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","BIFENAZATE","586",0.496
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","BIFENTHRIN","128825",0.109
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","CHLORANTRANILIPROLE","90100",0.067
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","CYANTRANILIPROLE","90098",0.111
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","CYFLUMETOFEN","138831",0.178
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","ETOXAZOLE","107091",0.135
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","FENPROPATHRIN","127901",0.286
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","FENPYROXIMATE","129131",0.103
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","FLONICAMID","128016",0.085
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","FLUPYRADIFURONE","122304",0.158
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","HEXYTHIAZOX","128849",0.177
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","IMIDACLOPRID","129099",0.515
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","MALATHION","57701",1.991
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","METHOXYFENOZIDE","121027",0.174
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","NALED","34401",0.904
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE",NA,NA,NA,0.095
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE",NA,NA,NA,5.151
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","NOVALURON","124002",0.059
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE",NA,NA,NA,0.478
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","PYRETHRINS","69001",0.044
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","PYRIPROXYFEN","129032",0.067
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","SPINETORAM","110007",0.068
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","SPINOSAD","110003",0.093
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","SPIROMESIFEN","24875",0.243
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","SULFOXAFLOR","5210",0.069
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","INSECTICIDE","THIAMETHOXAM","60109",0.062
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","OTHER","CHLOROPICRIN","81501",244.066
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","OTHER","DICHLOROPROPENE","29001",83.557
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","OTHER","FLUTRIAFOL","128940",0.112
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER",NA,NA,NA,0.161
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER",NA,NA,NA,214.011
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER",NA,NA,NA,228.063
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER",NA,NA,NA,0.191
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","AZOXYSTROBIN","128810",0.447
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","BLAD","30006",0.54
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE",NA,NA,NA,0.051
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","BOSCALID","128008",0.508
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","CAPTAN","81301",10.456
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","CYFLUFENAMID","555550",0.034
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","CYPRODINIL","288202",0.765
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","DIFENOCONAZOLE","128847",0.25
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","FENHEXAMID","90209",1.163
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","FLUDIOXONIL","71503",0.51
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","FLUOPYRAM","80302",0.224
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","FLUXAPYROXAD","138009",0.361
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE",NA,NA,NA,18.136
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","MEFENOXAM","113502",1.215
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","MYCLOBUTANIL","128857",0.281
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","PENTHIOPYRAD","90112",0.625
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE",NA,NA,NA,0.149
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE",NA,NA,NA,2.908
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","PROPICONAZOLE","122101",0.174
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","PYRACLOSTROBIN","99100",0.317
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","PYRIMETHANIL","288201",0.883
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","QUINOLINE","55459",0.264
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","SULFUR","77501",26.646
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","TETRACONAZOLE","120603",0.058
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE",NA,NA,NA,1.041
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","THIRAM","79801",5.064
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","TRIFLOXYSTROBIN","129112",0.235
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","TRIFLUMIZOLE","128879",0.55
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE",NA,NA,NA,0.074
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","HERBICIDE","FLUMIOXAZIN","129034",0.217
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","HERBICIDE","OXYFLUORFEN","111601",0.428
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","HERBICIDE","PENDIMETHALIN","108501",1.84
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","ABAMECTIN","122804",0.04
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","ACEQUINOCYL","6329",0.47
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","ACETAMIPRID","99050",0.182
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","AZADIRACHTIN","121701",0.091
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","BIFENAZATE","586",0.978
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","BIFENTHRIN","128825",0.346
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","CHLORANTRANILIPROLE","90100",0.119
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","CYANTRANILIPROLE","90098",0.222
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","CYFLUMETOFEN","138831",0.299
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","ETOXAZOLE","107091",0.581
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","FENPROPATHRIN","127901",0.531
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","FENPYROXIMATE","129131",0.128
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","FLONICAMID","128016",0.161
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","FLUPYRADIFURONE","122304",0.399
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","HEXYTHIAZOX","128849",0.269
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","IMIDACLOPRID","129099",0.793
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","MALATHION","57701",5.571
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","METHOXYFENOZIDE","121027",0.245
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","NALED","34401",1.665
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE",NA,NA,NA,0.334
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE",NA,NA,NA,7.924
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","NOVALURON","124002",0.192
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE",NA,NA,NA,0.884
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","PYRETHRINS","69001",0.074
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","PYRIPROXYFEN","129032",0.074
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","SPINETORAM","110007",0.108
