"Program","Year","Period","Geo.Level","State","State.ANSI","Ag.District","Ag.District.Code","County","County.ANSI","watershed_code","Commodity","straw","more","mkt","measure","other","col1","col2","Type","Name","Chemical.Code","Value","CV...."
"SURVEY",2021,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","OTHER",NA,NA,NA,NA,NA
"SURVEY",2021,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","OTHER",NA,NA,NA,NA,NA
"SURVEY",2021,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","OTHER",NA,NA,NA,NA,NA
"SURVEY",2021,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","OTHER",NA,NA,NA,49,NA
"SURVEY",2021,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"TOTAL",NA,NA,NA,NA,NA,NA
"SURVEY",2021,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","TOTAL",NA,NA,NA,NA,NA,NA
"SURVEY",2021,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,"TOTAL",NA,NA,NA,NA,0,NA
"SURVEY",2021,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"PROCESSING - PRODUCTION","MEASURED IN $",NA,"TOTAL",NA,NA,NA,NA,NA,NA
"SURVEY",2021,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","TOTAL",NA,NA,NA,NA,NA,NA
"SURVEY",2021,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"TOTAL",NA,NA,NA,NA,2830000,NA
"SURVEY",2020,"MARKETING YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"PRICE RECEIVED","MEASURED IN $ / CWT",NA,"TOTAL",NA,NA,NA,NA,139,NA
"SURVEY",2020,"MARKETING YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"TOTAL",NA,NA,NA,NA,NA,NA
"SURVEY",2020,"MARKETING YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"TOTAL",NA,NA,NA,NA,NA,NA
"SURVEY",2020,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"ACRES HARVESTED",NA,NA,"TOTAL",NA,NA,NA,NA,11700,NA
"SURVEY",2020,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"ACRES PLANTED",NA,NA,"TOTAL",NA,NA,NA,NA,11700,NA
"SURVEY",2020,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"PRODUCTION","MEASURED IN $",NA,"TOTAL",NA,NA,NA,NA,324584000,NA
"SURVEY",2020,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"PRODUCTION","MEASURED IN CWT",NA,"TOTAL",NA,NA,NA,NA,2340000,NA
"SURVEY",2020,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"YIELD","MEASURED IN CWT / ACRE",NA,"TOTAL",NA,NA,NA,NA,200,NA
"SURVEY",2020,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"TOTAL",NA,NA,NA,NA,NA,NA
"SURVEY",2020,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","TOTAL",NA,NA,NA,NA,NA,NA
"SURVEY",2020,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,"TOTAL",NA,NA,NA,NA,7000,NA
"SURVEY",2020,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"PROCESSING - PRODUCTION","MEASURED IN $",NA,"TOTAL",NA,NA,NA,NA,NA,NA
"SURVEY",2020,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","TOTAL",NA,NA,NA,NA,NA,NA
"SURVEY",2020,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"TOTAL",NA,NA,NA,NA,2333000,NA
"SURVEY",2019,"MARKETING YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"PRICE RECEIVED","MEASURED IN $ / CWT",NA,"TOTAL",NA,NA,NA,NA,152,NA
"SURVEY",2019,"MARKETING YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"TOTAL",NA,NA,NA,NA,NA,NA
"SURVEY",2019,"MARKETING YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"TOTAL",NA,NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"ACRES HARVESTED",NA,NA,"TOTAL",NA,NA,NA,NA,10500,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"ACRES PLANTED",NA,NA,"TOTAL",NA,NA,NA,NA,10500,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"PRODUCTION","MEASURED IN $",NA,"TOTAL",NA,NA,NA,NA,407813000,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"PRODUCTION","MEASURED IN CWT",NA,"TOTAL",NA,NA,NA,NA,2680000,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"YIELD","MEASURED IN CWT / ACRE",NA,"TOTAL",NA,NA,NA,NA,255,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE","FUNGICIDE","AZOXYSTROBIN","128810",12000,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE",NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE","FUNGICIDE","CAPTAN","81301",146100,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE",NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE",NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE","FUNGICIDE","CYFLUFENAMID","555550",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE","FUNGICIDE","CYPRODINIL","288202",4100,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE","FUNGICIDE","DIFENOCONAZOLE","128847",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE","FUNGICIDE","DODINE","44301",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE","FUNGICIDE","FENHEXAMID","90209",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE","FUNGICIDE","FLUDIOXONIL","71503",2700,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE","FUNGICIDE","FLUTOLANIL","128975",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE","FUNGICIDE","FLUXAPYROXAD","138009",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE",NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE","FUNGICIDE","ISOFETAMID","270000",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE","FUNGICIDE","MEFENOXAM","113502",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE",NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE","FUNGICIDE","MYCLOBUTANIL","128857",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE","FUNGICIDE","PENTHIOPYRAD","90112",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE","FUNGICIDE","PYRACLOSTROBIN","99100",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE","FUNGICIDE","PYRIMETHANIL","288201",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE","FUNGICIDE","SULFUR","77501",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE","FUNGICIDE","TETRACONAZOLE","120603",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE",NA,NA,NA,10200,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE","FUNGICIDE","THIRAM","79801",54800,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE",NA,NA,NA,286900,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","FUNGICIDE","FUNGICIDE","TRIFLUMIZOLE","128879",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","HERBICIDE",NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","HERBICIDE",NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","HERBICIDE",NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","HERBICIDE",NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","HERBICIDE","HERBICIDE","PARAQUAT","61601",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","HERBICIDE",NA,NA,NA,300,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","INSECTICIDE","INSECTICIDE","ABAMECTIN","122804",300,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","INSECTICIDE","INSECTICIDE","ACETAMIPRID","99050",200,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","INSECTICIDE","INSECTICIDE","BIFENAZATE","586",700,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","INSECTICIDE","INSECTICIDE","BIFENTHRIN","128825",300,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","INSECTICIDE",NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","INSECTICIDE","INSECTICIDE","CHLORANTRANILIPROLE","90100",100,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","INSECTICIDE","INSECTICIDE","CYANTRANILIPROLE","90098",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","INSECTICIDE","INSECTICIDE","CYFLUMETOFEN","138831",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","INSECTICIDE","INSECTICIDE","CYPERMETHRIN","109702",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","INSECTICIDE","INSECTICIDE","FENPYROXIMATE","129131",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","INSECTICIDE","INSECTICIDE","HEXYTHIAZOX","128849",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","INSECTICIDE","INSECTICIDE","IMIDACLOPRID","129099",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","INSECTICIDE","INSECTICIDE","MALATHION","57701",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","INSECTICIDE","INSECTICIDE","METHOXYFENOZIDE","121027",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","INSECTICIDE","INSECTICIDE","NALED","34401",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","INSECTICIDE","INSECTICIDE","NOVALURON","124002",1000,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","INSECTICIDE","INSECTICIDE","SPINETORAM","110007",600,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","INSECTICIDE","INSECTICIDE","SPIROMESIFEN","24875",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","INSECTICIDE","INSECTICIDE","THIAMETHOXAM","60109",100,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","INSECTICIDE",NA,NA,NA,5100,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","OTHER",NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","OTHER",NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","OTHER","OTHER","CHLOROPICRIN","81501",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","OTHER","OTHER","DECYLDIMETHYLOCTYL","69165",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","OTHER","OTHER","DICHLOROPROPENE","29001",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","OTHER",NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","OTHER","OTHER","DIMETHYLDIOCTYL","69149",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","OTHER","OTHER","FLUTRIAFOL","128940",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","OTHER",NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","OTHER",NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","OTHER",NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"CHEMICAL","OTHER",NA,NA,NA,125900,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FERTILIZER",NA,NA,NA,NA,320000,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FERTILIZER",NA,NA,NA,NA,86000,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FERTILIZER",NA,NA,NA,NA,389000,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FERTILIZER",NA,NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","FUNGICIDE","FUNGICIDE","AZOXYSTROBIN","128810",0.858,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","FUNGICIDE",NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","FUNGICIDE","FUNGICIDE","CAPTAN","81301",2.098,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","FUNGICIDE",NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","FUNGICIDE",NA,NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,0,"STRAWBERRIES","STRAWBERRIES",NA,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","FUNGICIDE","FUNGICIDE","CYFLUFENAMID","555550",NA,NA
